id,title,number,repoId,repoName,labels,state,comments,createdAt,updatedAt,closedAt,body,user,userId
25879327,Post binary without key,432,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,2,2014-01-19T12:20:17Z,2014-05-30T20:18:34Z,2014-05-30T20:18:22Z,"Hi,

The 3rd service API required me send a binary file without key.
Is there any way to do it with loopj?

Something like

``` Java
RequestParams params = new RequestParams();
params.put(new File(""pic.jpg""));

AsyncHttpClient client = new AsyncHttpClient();
client.post(""http://myendpoint.com"", params, responseHandler);
```

I tried 

``` Java
params.put("""", new File(""pic.jpg""));
```

but seems loopj still send it with a key
",erickhun,3368263
24754751,Is it normal that onFinish called before onSuccess?,411,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,7,2013-12-24T19:16:10Z,2014-05-30T18:33:25Z,2013-12-28T20:03:02Z,"Is it normal that onFinish called before onSuccess?
",romtsn,4999776
24737754,How to know the size of data sent and received?,410,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,2,2013-12-24T07:19:44Z,2014-05-30T20:15:06Z,2014-05-30T20:14:51Z,"Im using this code and works fine.

```
RequestParams params = new RequestParams();
params.put(""aa"", ""qwe""); 
params.put(""bb"", ""asd""); 
params.put(""cc"", ""zxc"");  



AsyncHttpClient client = new AsyncHttpClient();
client.setTimeout(getResources().getInteger(R.integer.TIMEOUT));
client.get(getResources().getString(R.string.URL_API), params, new JsonHttpResponseHandler() {
    @Override
    public void onSuccess(JSONObject json) { 
        try { 
...
```

I need to know the bytes sent and received for use in the statistics section of my app.

Sorry by my english
",shekelc4,6242875
24628291,Queue more than one request?,408,29945,android-async-http/android-async-http,['wontfix'],closed,7,2013-12-20T15:10:15Z,2019-05-19T00:40:26Z,2013-12-22T11:31:59Z,"How to queue more than one requests and execute them sequentially?
Like I want to show progressbar before starting and hide the same when 5 requests are completed.
",johntheripp3r,5707563
23670525,https support,400,29945,android-async-http/android-async-http,['wontfix'],closed,2,2013-12-03T20:16:11Z,2013-12-14T16:24:20Z,2013-12-14T16:24:14Z,"error while using library with https links 
",Baha2Odeh,2823958
22025355,A new type of parameters,371,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,1,2013-11-03T19:38:49Z,2013-11-03T20:03:12Z,2013-11-03T20:03:12Z,"Hi. You can add the List<NameValuePair> type for parameters that it would be possible to create get inquiry here such look ?filter_cat=145&filter_cat=110&filter_cat=15&limit=50 if I use HashMap <string, string> that inquiry turns out ?filter_cat=15&limit=50
",zenderman,2039566
21951017,Login Auth,370,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,4,2013-11-01T10:50:13Z,2013-11-02T20:54:21Z,2013-11-01T10:51:21Z,"Hi,
thanks, i have one question, now i try to check login auth, i try in this way:

```
RequestParams params = new RequestParams();
            params.put(""MAtr"", mUsername);
            params.put(""Pass"", mPassword);
            params.put(""action"", ""login"");
            params.put(""btnLogin"", ""c"");

            AsyncHttpClient client = new AsyncHttpClient();
            //client.setBasicAuth(""user"",""pass"");
            client.post(""https://webpage.com"",params,new AsyncHttpResponseHandler() );
```

but now? to get my response?
",felas8,3823214
21886274,No params are sent for one time headers call POST,365,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,1,2013-10-31T10:01:51Z,2013-11-01T08:33:01Z,2013-11-01T08:32:54Z,"```
client.post(context, url, new Header[] { new BasicHeader(""Content-Type"", ""ee"")}, params, ""ee"", new AsyncHttpResponseHandler() {
                        @Override
                        public void onSuccess(String content) {
                            super.onSuccess(content);   
                        }
                    });

i get the following response from the server 

Array
(
    [Host] => server.com
    [Connection] => Keep-Alive
    [User-Agent] => Mozilla/5.0 (Windows NT 6.1; WOW64; rv:20.0) Gecko/20100101 Firefox/20.0
    [Accept-Encoding] => gzip
)
Array
(
)
```

No POST params are sent
",paul-piro,555502
21849023,OutOfMemoryError,364,29945,android-async-http/android-async-http,"['critical', 'wontfix']",closed,12,2013-10-30T18:44:26Z,2014-04-30T08:06:26Z,2014-04-30T08:06:26Z,"``` java
java.lang.OutOfMemoryError
   at java.lang.AbstractStringBuilder.enlargeBuffer(AbstractStringBuilder.java:94)
   at java.lang.AbstractStringBuilder.append0(AbstractStringBuilder.java:132)
   at java.lang.StringBuilder.append(StringBuilder.java:124)
   at libcore.net.UriCodec.appendEncoded(UriCodec.java:119)
   at libcore.net.UriCodec.encode(UriCodec.java:133)
   at java.net.URLEncoder.encode(URLEncoder.java:57)
   at org.apache.http.client.utils.URLEncodedUtils.encode(URLEncodedUtils.java:184)
   at org.apache.http.client.utils.URLEncodedUtils.format(URLEncodedUtils.java:163)
   at org.apache.http.client.entity.UrlEncodedFormEntity.<init>(UrlEncodedFormEntity.java:57)
   at com.loopj.android.http.RequestParams.getEntity(RequestParams.java:282)
   at com.loopj.android.http.AsyncHttpClient.paramsToEntity(AsyncHttpClient.java:654)
   at com.loopj.android.http.AsyncHttpClient.post(AsyncHttpClient.java:455)
   at com.loopj.android.http.AsyncHttpClient.post(AsyncHttpClient.java:444)
```

getting an error when submitting a potentially largish form post... is there some other way i should be doing this or is that it.
",mrtristan,1546181
21433053,I need to get the list of all JSONArray/JObject,358,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,1,2013-10-23T04:25:26Z,2013-10-23T06:38:25Z,2013-10-23T06:38:18Z,"Hi there,

I am getting issue like to get the JSONArray and store it in a list. How it is possible by using Async http client?

Cheer
",mrsanthosh84,5752968
21058361,Persistent cookie store support for several acounts ?,331,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,2,2013-10-16T03:29:32Z,2013-10-16T15:28:00Z,2013-10-16T08:01:29Z,"Hello, 
just a question about the Persistent cookie store : how can it support 2 different accounts on the same API ?
Imagine an app where the user can add several accounts to the same web service : when the app is refreshing info from the webservice, for 2 different accounts, how can the Persistent cookie store know that accountA wants its cookies (and not accountB's), and that accountB is not supposed to override accountA's cookies ?
thanks for your answer !
",anthonydahanne,60938
19359461,Send multiple HTTP requests and the response  disorder,308,29945,android-async-http/android-async-http,"['moderate', 'question', 'wontfix']",closed,6,2013-09-12T02:58:29Z,2013-11-06T11:07:12Z,2013-11-05T19:06:28Z,"I'm sending multiple HTTP requests and receiving responses on an anonymous class. 
The problem is that , under some  circumstances, the response of one request is the result of the other request. I can't figure out why did this happen, please help!

The code is like this:

```
public void sendHttpRequest(WebServiceParam wp, final Bundle extraInfo) 
{
        sendShowProgressMessage(extraInfo);
        wp.addParam(""platform"", PLATFORM_IDENTIFIER);
        wp.addParam(""format"", JSON_TYPE);

        StringEntity entity = null;
        try {
            entity = toStringEntity(wp);
        } catch (JSONException e1) {
            e1.printStackTrace();
        }

        AsyncHttpResponseHandler handler = new AsyncHttpResponseHandler() {

            @Override
            public void onFailure(Throwable throwable, String errorMessage) {
                handleHttpResult(HTTP_RESPONSE_TYPE_ERROR, errorMessage, extraInfo);
            }

            @Override
            public void onSuccess(String response) {
                handleHttpResult(HTTP_RESPONSE_TYPE_SUCCESS, response, extraInfo);
            }
        };

        postJsonRequest(mContext, ServerInfo.WEB_SERVICE_URL, entity, handler);

    }
```

I made three requests, that is ""getCityList"", ""getChannels"", ""getavailableshops"",
The result is as below:

---

```
[HTTP Requester]:  Bundle[{action=getcity, showProgress=false, closeProgress=false, module=1}]
[HTTP Response]: { ""result"": {""head"":{""action"":""getcity"",""chkvalue"":""B5108F54DF2616C58B139E50761D0628"",""code"":""0000"",""datetime"":""20130912101601"",""detail"":""success"",""format"":""json"",""platform"":""2""},""body"":{""orgshop"":[{""CityCode"":""shanghai""}]}}}
```

---

```
[HTTP Requester]: Bundle[{action=getchannels, showProgress=false, closeProgress=false, module=1}]
[HTTP Response]: { ""result"": {""head"":{""action"":""getchannels"",""chkvalue"":""73DC79CF0CEB8898504665DA33762EAC"",""code"":""0000"",""datetime"":""20130912101601"",""detail"":""success"",""format"":""json"",""platform"":""2""},""body"":{""orgshop"":[{""Channel"":""7-11""},{""Channel"":""luoseng""},{""Channel"":""quanjia""}]}}}
```

---

```
[HTTP Requester]: Bundle[{action=getavailableshops, showProgress=false, closeProgress=false, module=1}]
[HTTP Response]: { ""result"": {""head"":{""action"":""getcity"",""chkvalue"":""B5108F54DF2616C58B139E50761D0628"",""code"":""0000"",""datetime"":""20130912101601"",""detail"":""success"",""format"":""json"",""platform"":""2""},""body"":{""orgshop"":[{""CityCode"":""shanghai""}]}}}
```

---

see the third response, the action is"" getavailableshops"", but the response is ""getcity""
",wq001310,4981152
19233695,上传文件的时候怎么把文件和别的参数一起传递？,305,29945,android-async-http/android-async-http,['wontfix'],closed,1,2013-09-10T01:50:06Z,2013-10-14T19:17:31Z,2013-10-14T19:17:06Z,"为什么我上传文件的时候把文件和别的参数一起传递，文件可以上传，但是其他的参数服务器就接收不到了呢？
                File file = new File(""mnt/sdcard/a.jpg"");
                try {
                                       params.put(""username"", ""zhangsan"");
                    params.put(""file"", file);
                } catch (FileNotFoundException e) {
                    // TODO Auto-generated catch block
                    e.printStackTrace();
                }
file可以收到，但是username服务器收到的是null
",tyl210110,5423204
18717987,onSuccess method with response headers not working,300,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,11,2013-08-29T08:29:43Z,2016-09-27T20:30:34Z,2013-08-29T10:49:18Z,"Hi,

I'm using 1.4.3 library downloaded yesterday and the following method inside AsyncHttpResponseHandler doesn't work:

```
    @Override
    public void onSuccess(int statuscode, Header[] headers, String content) {
        onSuccess(statuscode, content);
    }
```

The onSuccess gets called and works without response header part. When I add the 'Header[] headers' as argument, the following error will occur;'Header cannot be resolved to a type'.

Thank you for your kind assistance and sorry for a newbie question.
",xcode4life,4661982
18500183,get connection object instance,296,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,1,2013-08-24T01:53:55Z,2013-10-14T19:28:32Z,2013-10-14T19:28:24Z,"hello
I want to get an instance of the connection object (?)(or an array of active connections). in methods on start, on finish and on success.
this is possible?

Thanks.
",lensisle,545850
18271640,Returning result of onSucess ,292,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,2,2013-08-20T00:23:58Z,2013-10-14T19:29:27Z,2013-10-14T19:29:21Z,"Im trying to return the result of onSucess, but is not working. I dont know what im doing wrong. So please help. This is my code (arrayjson is a global variable):

```
public JSONArray getJSONArray(String URL){
    arrayjson = new JSONArray();

    AsyncHttpClient asyncClient = new AsyncHttpClient();
    asyncClient.get(URL, null, new JsonHttpResponseHandler(){

        @Override
        public void onSuccess(JSONArray array) {
            // TODO Auto-generated method stub
            super.onSuccess(array);
            arrayjson = array;

        }

    });

    return arrayjson;
}
```
",witalobenicio,4964291
18266921,Im never getting onSucess.,291,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,3,2013-08-19T22:09:27Z,2014-05-04T04:20:01Z,2013-10-14T19:30:07Z,"Im using your library but im having an issue because i never get onSucess. Im using onStart method and this method works, but the onSucess method never came, and i never get the String that i need. Theres my code above:

```
public String getJSONString(String URL){


    AsyncHttpClient asyncClient = new AsyncHttpClient();
    asyncClient.get(URL, null, new AsyncHttpResponseHandler(){
        ProgressDialog pd = new ProgressDialog(context);


        @Override
        public void onSuccess(String result) {
            json = result;
            pd.dismiss();
        }

        @Override
        public void onStart() {
            // TODO Auto-generated method stub
            pd.show(context, """", ""Buscando..."");
        }
}
```
",witalobenicio,4964291
17809454,check on timeout if the API received the data,282,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,1,2013-08-08T14:28:55Z,2013-11-01T08:58:29Z,2013-11-01T08:58:22Z,"Hi guys,

I've found a weird issue, not sure if it's necessarily a library issue or how we're using it. If the data connection drops after the asynchttpclient finished uploading the data to our API, but before it receives the response code back from the API, the phone thinks the upload failed, but the API thinks it succeeded. Is there any way to get past this or solve this in any way?

Cheers,
Andy
",limelabsdesign,2362553
17766243,facebook user image is not loading,279,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,1,2013-08-07T18:47:32Z,2013-10-14T19:39:34Z,2013-10-14T19:39:29Z,"It seems there is a problem when using BinaryHttpResponseHandler and trying to store the image in a directory. If the same facebook user URL is requested it just fails. Any idea on resolving this issue ?
",raghunathj,55481
17549865,"worked well on android 4.0.4, but not on android 4.1.2",277,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,3,2013-08-02T08:36:30Z,2013-10-14T19:42:55Z,2013-10-14T19:42:49Z,"Yesterday I had updated my phone to android 4.1.2, then when I do the post operation to my server to retrieve json, both onSuccess and onFailure are triggered, and the response parameter are always null.

I started with apache HTTP clients to do the POST, it is working well. So it looks like something wrong with the library.
",helxsz,669670
15205672,How to download a zip file?,244,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,2,2013-06-06T04:33:04Z,2013-10-14T20:02:39Z,2013-10-14T20:02:32Z,"The json file is zip compressed. Zip is binary, but BinaryHttpResponseHandler can only handle ""image/jpeg"" or ""image/png"". 
",yorkwang,2316433
15103838,Pass nested json structure ( Hashmap) to Requestparams,243,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,1,2013-06-04T06:34:47Z,2013-10-14T20:03:26Z,2013-10-14T20:03:20Z,"Hi,
I am new to android so I might be wrong about this one, but I am not able to figure out how to pass params having nested structure as follow:

```
""getAuthorizationRequest"": {
        ""securityVO"": {
            ""serviceId"": ""2827614780"",
            ""deviceId"": ""f576039ac87f9fe440b746f1f1b18e8d"",
            ""sessionId"": """",
            ""clientId"": ""1.3"",
            ""token"": ""c19b241a066f01ee50a91075e41091d437a4cc7c"",
            ""countryCode"": ""SG""
        },
        ""lastFetchedTime"": ""2013-06-03 03:34:45"",
        ""device"": ""ipad""
    }
```

I created nested hashmap ,but I suppose that Requestparams does not take Nested Hashmap as argument
",javalnanda,1729042
14594531,Connection Timeout is never detected,237,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,4,2013-05-21T22:20:13Z,2013-10-14T20:11:58Z,2013-10-14T20:11:52Z,"I've set up a client using the example project (TwitterClient) as a guide.

The application never detects when the connection times out. The timeout was set to 30 seconds.

When the request is fired, I start a progress dialog, and would like to remove it when the application times out or a failure occurs. Currently, this is not happening. The application is never hitting the onFailure methods on timeout. 

Is this a library issue or something in the way I have organized my objects?
",kapsolas,795878
14517219,"Is there solutoin for ""The target server failed to respond"" ??? ",235,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,1,2013-05-20T12:11:15Z,2013-10-14T20:12:40Z,2013-10-14T20:12:34Z,,shakobyan,701420
14493429,Exceptions: client.post(),233,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,1,2013-05-19T07:56:01Z,2013-10-14T20:13:32Z,2013-10-14T20:13:27Z,"AsyncHttpClient detailTask = new AsyncHttpClient();
detailTask.post(getApplicationContext(),url,strEntity,""application/json"",new JsonHttpResponseHandler(){                                         
",ilikyar,2971086
14304266,My onSuccess is never being called,230,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,3,2013-05-14T10:58:16Z,2014-05-04T04:20:01Z,2013-10-14T20:16:45Z,"I'm following the instruction in your guideline:
1. Download the jar file and copy it in my libs folder
2. Create a blank new application
3. import com.loopj.android.http.*;
4. Here is my code
   
   ```
   protected void onCreate(Bundle savedInstanceState) {
   
   super.onCreate(savedInstanceState);
   setContentView(R.layout.activity_main);
   
   AsyncHttpClient client = new AsyncHttpClient();
   client.get(""http://www.google.com"", new AsyncHttpResponseHandler() {
       @Override
       public void onSuccess(String response) {
           System.out.println(response);
       }
   });     
   ```

Unfortunately the onSuccess is never being called. What could be the reason? Any idea?

Thank you so much
",bagusflyer,1187737
13964870,onSuccess not called,223,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,5,2013-05-04T14:14:38Z,2014-05-16T07:58:12Z,2013-10-14T20:21:52Z,"In some devices, onSuccess method is not called. 

A workaround is clear application data and re-launch. 
",kete1987,3327147
13890028,.sqlite file download ,222,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,2,2013-05-02T13:01:41Z,2013-10-14T20:22:58Z,2013-10-14T20:22:49Z,"Hi

I am trying to fetch .db or .sqlite file from server but I fails always .
Here is my method.
  public void pullDatabase() {

```
    //String[] allowedContentTypes = {"".*""}; // I also tried it but it fails.
    String[] allowedContentTypes = new String[] { ""application/x-sqlite3"" };
    BinaryHttpResponseHandler handler = new BinaryHttpResponseHandler(allowedContentTypes){
        @Override
        public void onFailure(Throwable error, byte[] msg) {

        }
        @Override
        public void onSuccess(byte[] binaryDB) {

        }
    };

    MainActivity.httpClient.get(""url"", handler);
     }
```

Can any1 tell me where is my problem ?
",goutomroy,3200284
13574569,Exception in AsyncHttpRequest.makeRequest(),216,29945,android-async-http/android-async-http,"['low', 'wontfix']",closed,2,2013-04-24T07:50:19Z,2013-10-14T20:27:25Z,2013-10-14T20:27:25Z,"I made a mistake (encoding the hostname) that cause ""java.lang.IllegalStateException: Target host must not be null "" in AsyncHttpRequest.makeRequest() BUT the exception is NEVER handled or printed as it is NOT an IOException . need to add ""catch (Exception e)"" in the end of it...

Thanks 
",yuvicode,3072079
13273744,It stops working after timeout exception,211,29945,android-async-http/android-async-http,"['low', 'wontfix']",closed,1,2013-04-16T23:32:05Z,2013-10-14T20:30:44Z,2013-10-14T20:30:25Z,"I use want to get some posts from the internet, but if I call ""get"" after the timeout exception, it does not work anymore.
",nguyenvanduocit,1256953
13171472,SyncHttpClient.java and post JSON,209,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,3,2013-04-14T11:58:55Z,2013-10-14T20:31:15Z,2013-10-14T20:30:53Z,"Hi,

For my project i need to make synchronous request to synchronise mobile with server (SyncAdapter so already run outside UI). 
But i want to post json data, with ASyncHttpClient.java we can with HTTPEntity but function is not under SyncHttpClient.java.

ASyncHttpClient.java do : 
client.post(context, url, (HttpEntity)params, ""application/json"", AsyncHttpResponseHandler);

SyncHttpClient.java hate to be : 
String response = client.post(context, url, (HttpEntity)params, ""application/json"");

Can you add it please ?

Thanks
",jaumard,2970449
12625278,How to get json data from server?,201,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,2,2013-03-30T02:38:13Z,2013-10-14T20:36:04Z,2013-10-14T20:35:58Z,"I tried to get json data from server.

I tested php file and it works fine. (I can see json type's data with chrome)

here is my code

Thanks in advance, 

//PHP
$result = mysql_query($sql, $connect);

if($result){
    $rows = array();
    while($r = mysql_fetch_assoc($result)) {
        $rows[] = $r;
    }
    echo json_encode($rows);
}
else{
    echo false;
}

mysql_close($connect);

// Android
public static JSONArray post(String url, RequestParams params) {
          client.post(getAbsoluteUrl(url), params, new JsonHttpResponseHandler(){
              @Override
              public void onSuccess(JSONArray data) {
                // TODO Auto-generated method stub
                  HTTPRESPONSE = data;
                  Log.v(""OWL"", ""GOT JSON FROM php"");
            }
          });
          //Log.v(""OWL"", ""Class HTTP:  "" + HTTPRESPONSE);
          return HTTPRESPONSE;
      }
",josephworld,4010139
9186582,NPE in HttpClient,153,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,6,2012-12-11T17:09:24Z,2015-04-08T13:21:04Z,2013-10-14T20:40:47Z,"The first time i install my application on a new device every time this error happens:

12-11 17:26:22.495: W/System.err(29392): java.io.IOException: NPE in HttpClient! Retry nr 5

12-11 17:26:22.495: W/System.err(29392): at com.loopj.android.http.AsyncHttpRequest.makeRequestWithRetries(AsyncHttpRequest.java:109)

12-11 17:26:22.495: W/System.err(29392): at com.loopj.android.http.AsyncHttpRequest.run(AsyncHttpRequest.java:56)

12-11 17:26:22.495: W/System.err(29392): at com.loopj.android.http.SyncHttpClient.sendRequest(SyncHttpClient.java:70)

12-11 17:26:22.495: W/System.err(29392): at com.loopj.android.http.AsyncHttpClient.get(AsyncHttpClient.java:403)

12-11 17:26:22.495: W/System.err(29392): at com.loopj.android.http.AsyncHttpClient.get(AsyncHttpClient.java:369)

when i restart the application it always works. any hints what I can do against this?
",ghost,10137
7584262,getting org.apache.http.client.HttpResponseException: Forbidden with simple post/get ,114,29945,android-async-http/android-async-http,"['question', 'wontfix']",closed,1,2012-10-15T06:12:38Z,2013-10-14T20:46:21Z,2013-10-14T20:46:17Z,"at  AsyncHttpResponseHandler.sendResponseMessage(AsyncHttpResponseHandler.java:207)
",mdakram,1751271
5817206,Possible switch from Apache Http Client to HttpUrlConnection,75,29945,android-async-http/android-async-http,"['moderate', 'feature-request', 'wontfix']",closed,8,2012-07-24T21:23:09Z,2014-09-08T10:49:14Z,2014-09-08T10:49:14Z,"Has this ever been discussed ?

Android seems to be ""deprecating"" ( not really deprecating, but couldn't find a better word ) apache http client in favor of HttpUrlConnection.   See the following quote from the android developers blog ( http://android-developers.blogspot.com/2011/09/androids-http-clients.html ):

""Which client is best?
Apache HTTP client has fewer bugs on Eclair and Froyo. It is the best choice for these releases.

For Gingerbread and better, HttpURLConnection is the best choice. Its simple API and small size makes it great fit for Android. Transparent compression and response caching reduce network use, improve speed and save battery. New applications should use HttpURLConnection; it is where we will be spending our energy going forward.""

This is obviously a huge amount of work, but if it provides speed improvements as well as battery life, is it worth it?"" 

Didn't know where else to post this, sorry for cluttering up the issues.
",aaboyd,859286
2191878157,Future#join then contract #transform break [Regression from 4.5.4],5156,49010,eclipse-vertx/vert.x,['wontfix'],closed,7,2024-03-18T10:57:25Z,2024-03-19T20:45:39Z,2024-03-19T09:38:03Z,"With new release 4.5.5, there is a regression with Future#join (at least), when use #transform

Future#join return CompositeFuture, so, use #transform must be use Function<AsyncResult<CompositeFuture>>
In fact, with 4.5.5, this is FailedFuture as result and doesn't respect contract, this is the first fail as result

But we use transform, to get all failed future, & transform errors as we want.

https://github.com/eclipse-vertx/vert.x/pull/5130

### Version

4.5.5

4.5.4 is ok

### reproducer

```
  @Test
  public void join() {
    waitFor(1);

    final Future<String> f1 = Future.failedFuture(new RuntimeException());
    final Future<String> f2 = Future.failedFuture(new RuntimeException());

    Future.join(f1, f2)
      .transform(ar -> {
        assertTrue(ar instanceof CompositeFuture);
        return (CompositeFuture) ar;
      })
      .onComplete(ar -> {
        complete();
      });

    await();
  }
```

[reproducer
](https://github.com/Fyro-Ing/vert.x/commit/23488ac5bda1a95f31eb0090ac2655a2febb3634)

same test on 4.5.4 is ok
https://github.com/Fyro-Ing/vert.x/commit/3d04a9bacc3dd6ee557b02fbaed412d14cc379ab
",Fyro-Ing,12964258
1990753733,Provide an option to disable HTTP/2 in the server,4944,49010,eclipse-vertx/vert.x,"['wontfix', 'enhancement']",closed,2,2023-11-13T14:17:41Z,2023-12-05T14:57:19Z,2023-12-05T14:57:18Z,"Currently, there is no way to disable HTTP/2 on the server. This issue is about creating an option to disable HTTP/2.",cescoffier,402301
1899240152,Update deployment options of a deployed verticle,4860,49010,eclipse-vertx/vert.x,"['wontfix', 'enhancement']",closed,1,2023-09-16T01:05:39Z,2023-09-18T09:19:51Z,2023-09-18T09:19:50Z,"Currently, if we deploy a verticle, we can only get the deployment ID but there is no way to update the deployment options later. For example, I want to deploy some verticle with only one instance but later, I want to change to 2 instances, the only way I can achieve this is by undeploying the existing verticle and deploying a new one configured with 2 instances in deployment options.
I think it would be great if we could have some method in vertx that returns the deployment options by deployment id
and the possibility of updating it.
",elgabbouch,104490193
1593514714,HTTP/2 upgrade only happens once per connection,4618,49010,eclipse-vertx/vert.x,"['bug', 'wontfix']",closed,42,2023-02-21T13:46:28Z,2023-02-28T10:17:09Z,2023-02-28T10:14:07Z,"### Version

4.3.8

### Context

We have some tests that perform two requests using the Vert.x HTTP client and the Netty client to send multipart forms. 

The first request is using the protocol HTTP/1.1 and sends the `transfer-encoding=chunked` header (note that this is not valid in HTTP/2), and then Vert.x successfully upgrades the request to HTTP/2.
Next, we send a second request also using the protocol HTTP/1.1 and the `transfer-encoding=chunked` header, but this time, Vert.x does not upgrade the request to HTTP/2 and it fails because the header `transfer-encoding=chunked` is not valid in HTTP/2. 

This is happening because Vert.x is reusing the same connection. If we close the connection between each request, both requests work. However, we can't do this. 

In the meantime, do you know any workaround to force the upgrade always to happen?

### Do you have a reproducer?

1.- `git clone https://github.com/Sgitario/quarkus`
2.- `cd quarkus`
3.- `mvn clean install -Dquickly`
4.- `cd integration-tests/rest-client-reactive-multipart`
5.- `mvn clean install -Dtest=MultipartResourceTest#shouldSendByteArrayAsBinaryFile`
",Sgitario,6310047
1350285079,JsonObject advanced function put(),4463,49010,eclipse-vertx/vert.x,"['wontfix', 'enhancement']",closed,1,2022-08-25T03:59:58Z,2022-09-16T15:10:40Z,2022-09-16T15:10:40Z,"~~~java
    /**
     * Put an Object into the JSON object with the specified key.
     * and require the value not null
     *
     * @param key   the key
     * @param value the value
     * @return a reference to this, so the API can be used fluently
     */
    public JsonObject putNotNull(String key, Object value) {
        Objects.requireNonNull(key);
        if (value != null) {
            map.put(key, value);
        }
        return this;
    }

    /**
     * Put an Object into the JSON object with the specified key.
     * to fix the json with key value
     *
     * @param key   the key
     * @param value the value
     * @return a reference to this, so the API can be used fluently
     */
    public JsonObject fix(String key, Object value) {
        Objects.requireNonNull(key);
        map.putIfAbsent(key, value);
        return this;
    }
~~~",Dustone-JavaWeb,35624201
1273196745,Wrapped buffers,4407,49010,eclipse-vertx/vert.x,['wontfix'],closed,3,2022-06-16T07:56:44Z,2022-06-20T12:25:43Z,2022-06-20T12:25:16Z,"#### Describe the feature

Add one or more wrapped buffer methods in `io.vertx.core.buffer.Buffer` like the `wrappedBuffer` methods in Netty `io.netty.buffer.Unpooled`.

For example:
```java
  @GenIgnore(GenIgnore.PERMITTED_TYPE)
  static Buffer wrappedBuffer(byte[] bytes) {
    return buffer(Unpooled.wrappedBuffer(bytes));
  }
```

#### Use cases

This could eliminate the need to copy bytes in some scenarios and speed up programs.

#### Contribution

If the above example code is right I can make a pull request. Otherwise, if there are better ways to implement this, the maintainers can assign people who can do a better job.",ShreckYe,27768951
1225462585,Default system codecs for BigInteger and BigDecimal,4360,49010,eclipse-vertx/vert.x,"['wontfix', 'enhancement']",closed,1,2022-05-04T14:36:10Z,2022-05-10T09:06:30Z,2022-05-10T09:06:30Z,Both types are commonly used in applications and already supported in shared data maps.,tsegismont,1500598
1150820480,JsonObject.put() throws UnsupportedException when initialized with Immutable Map from Kotlin,4294,49010,eclipse-vertx/vert.x,['wontfix'],closed,2,2022-02-25T20:06:33Z,2022-02-25T22:17:22Z,2022-02-25T21:41:28Z,"### Version

Vertx Core 4.2.5

### Context

I encountered an exception when using JsonObject class from vertx and Kotlin. Specifically, when initializing a `JsonObject()` with an immutable Map.

### Do you have a reproducer?

`JsonObject(mapOf(""foo"" to ""bar"")).put(""this"", ""that"")`

throws the following exception stacktrace: 

```
java.lang.UnsupportedOperationException
	at java.base/java.util.AbstractMap.put(AbstractMap.java:209)
	at io.vertx.core.json.JsonObject.put(JsonObject.java:642)
	at io.vertx.ext.mongo.impl.codec.json.JsonObjectCodec.generateIdIfAbsentFromDocument(JsonObjectCodec.java:52)
	at io.vertx.ext.mongo.impl.codec.json.JsonObjectCodec.generateIdIfAbsentFromDocument(JsonObjectCodec.java:26)
```

### Extra

* Kotlin JVM 1.6.10

",rennyahernandez,26491283
